50032	23459
50033	50033
50034	50034
50035	50035
50036	50036
50037	50037
50041	50041
50042	50042
50043	50043
50044	50044
50045	50045
50046	50046
50047	50047
50048	50048
50049	50049
50050	50050
50051	50051
50052	50052
50053	50053
50055	50055
50056	50056
50058	50058
50061	50061
50062	50062
50063	50063
50064	50064
50064	34598
50064	72690
50065	50065
50066	50066
50067	50067
50068	50068
50071	50071
50072	50072
50072	48457
50073	50073
50074	50074
50074	63298
50076	50076
50077	50077
50078	50078
50079	50079
50081	50081
50083	50083
50087	50087
50090	50090
50091	50091
50092	50092
50093	50093
50094	50094
50100	50100
50101	50101
50103	50103
50105	50105
50107	50107
50108	50108
50111	50111
51504	51504
51505	51505
51505	31296
51506	51506
51508	51508
51509	51509
51510	51510
51514	51514
51516	51516
51518	51518
51519	51519
51523	51523
51524	51524
51524	27659
51524	50373
51526	51526
51527	51527
51527	14903
51527	77009
51527	67929
51530	51530
51531	51531
51532	51532
51533	51533
51534	51534
51535	51535
51536	51536
51539	51539
51545	51545
51545	52512
51545	4763
51545	66640
51545	84071
51545	33847
51546	51546
51547	51547
51548	51548
51549	51549
51552	51552
51557	51557
51559	51559
51564	51564
51564	62981
51564	70190
51566	51566
51567	51567
51568	51568
51569	51569
51570	51570
51571	51571
51573	51573
51576	51576
51578	51578
51580	51580
51580	43553
51580	54482
51580	84542
51582	51582
51583	51583
51584	51584
51585	51585
51588	51588
51589	51589
51589	19242
51590	51590
51591	51591
51594	51594
51597	51597
51598	51598
51599	51599
51600	51600
51606	51606
51610	51610
51611	51611
51614	51614
51616	51616
51617	51617
51619	51619
51619	8672
51619	45079
51619	48422
51620	51620
51622	51622
52497	52497
52498	52498
52504	52504
52505	52505
52506	52506
52507	52507
52507	44521
52509	52509
52509	9964
52510	52510
52513	52513
52515	52515
52517	52517
52519	52519
52520	52520
52522	52522
52523	52523
52523	32636
52523	3854
52523	7623
52523	68362
52523	84263
52523	28207
52523	31423
52523	38726
52523	71161
52523	72799
52523	74857
52524	52524
52527	52527
52527	44290
52527	54806
52527	64723
52527	77661
52529	52529
52530	52530
52530	3207
52533	52533
52535	52535
52536	52536
52539	52539
52542	52542
52543	52543
52544	52544
52545	52545
52545	38343
52548	52548
52552	52552
52553	52553
52555	52555
52556	52556
52558	52558
52558	10652
52561	52561
52562	52562
52565	52565
52577	52577
52577	43319
52578	52578
52580	52580
52581	52581
52584	52584
52585	52585
52586	52586
52589	52589
52589	3756
52589	2316
52589	11483
52589	21582
52589	26459
52589	30662
52589	31717
52589	32533
52589	34315
52589	35352
52589	38403
52589	49032
52589	66951
52589	19770
52589	5050
52589	31217
52589	49891
52589	58926
52589	61309
52589	61892
52589	32959
52589	5106
52589	5917
52589	11359
52589	11897
52589	13311
52589	15787
52589	15922
52589	18556
52589	19842
52589	21739
52589	23501
52589	24471
52589	25879
52589	27039
52589	27537
52589	33144
52589	37650
52589	39583
52589	39704
52589	41479
52589	43563
52589	44480
52589	46675
52589	48079
52589	51525
52589	55977
52589	58992
52589	59123
52589	59271
52589	62168
52589	62467
52589	63195
52589	65087
52589	67741
52589	68088
52589	71971
52589	72004
52589	73368
52589	74053
52589	75517
52589	77303
52589	84988
52589	85746
52590	52590
52591	52591
52592	52592
52593	52593
52593	67294
52594	52594
52595	52595
52599	52599
52600	52600
52600	62487
52601	52601
52601	12043
52601	8530
52601	18110
52601	24973
52601	38133
52601	42111
52601	53259
52601	80011
52601	85110
52601	85532
52601	73785
52601	4893
52602	52602
52603	52603
52605	52605
52606	52606
52607	52607
52608	52608
52609	52609
52612	52612
52614	52614
52615	52615
52616	52616
52617	52617
57532	57532
57532	30116
57533	57533
57535	57535
57536	57536
57538	57538
57539	57539
57542	57542
57543	57543
57543	1337
57543	44467
57545	57545
57545	36073
57546	57546
57549	57549
57550	57550
57551	57551
57552	57552
57553	57553
57555	57555
57558	57558
57561	57561
57562	57562
57563	57563
57563	13299
57567	57567
57568	57568
57571	57571
57573	57573
57574	57574
57575	57575
57580	57580
57582	57582
57583	57583
57583	38017
57584	57584
57584	68891
57584	73816
57586	57586
57587	57587
57591	57591
57591	9668
57592	57592
57597	57597
57597	21740
57598	57598
57600	57600
57602	57602
57604	57604
57605	57605
57606	57606
57609	57609
57610	57610
57613	57613
57614	57614
57615	57615
57617	57617
57621	57621
57623	57623
57624	57624
57625	57625
57626	57626
57628	57628
57628	18836
57629	57629
57631	57631
57632	57632
57633	57633
57634	57634
57634	54790
57636	57636
57637	57637
57638	57638
57641	57641
57644	57644
57645	57645
57651	57651
57654	57654
57654	28339
57654	19327
57655	57655
57657	57657
57658	57658
57661	57661
59056	59056
59057	59057
59060	59060
59061	59061
59063	59063
59064	59064
59065	59065
59066	59066
59067	59067
59068	59068
59071	59071
59072	59072
59074	59074
59076	59076
59076	44172
59079	59079
59081	59081
59082	59082
59086	59086
59086	58449
59089	59089
59090	59090
59091	59091
59092	59092
59094	59094
59095	59095
59099	59099
59099	86263
59103	59103
59103	34393
59104	59104
59105	59105
59105	20245
59105	10559
59106	59106
59107	59107
59109	59109
59110	59110
59112	59112
59113	59113
59114	59114
59115	59115
59116	59116
59117	59117
59118	59118
59119	59119
59120	59120
59121	59121
59125	59125
59126	59126
59127	59127
59128	59128
59132	59132
59133	59133
59138	59138
59141	59141
59143	59143
59144	59144
59147	59147
59148	59148
59150	59150
59151	59151
59153	59153
59154	59154
59157	59157
59158	59158
59159	59159
59160	59160
59162	59162
59164	59164
59167	59167
59169	59169
59170	59170
59171	59171
59173	59173
59695	59695
59695	50884
59697	59697
59698	59698
59699	59699
59700	59700
59700	20804
59700	43723
59700	46377
59700	68878
59701	59701
59703	59703
59705	59705
59707	59707
59707	5401
59707	10066
59707	51692
59708	59708
59709	59709
59712	59712
59713	59713
59714	59714
59716	59716
59723	59723
59726	59726
59726	15142
59726	59965
59726	84432
59727	59727
59728	59728
59729	59729
59731	59731
59732	59732
59734	59734
59735	59735
59736	59736
59737	59737
59739	59739
59741	59741
59741	10166
59742	59742
59743	59743
59747	59747
59749	59749
59750	59750
59753	59753
59755	59755
59757	59757
59759	59759
59760	59760
59761	59761
59762	59762
59763	59763
59764	59764
59765	59765
59767	59767
59773	59773
59773	3888
59773	53556
59773	53651
59777	59777
59778	59778
59779	59779
59779	20203
59781	59781
59782	59782
23279	23279
23281	23281
23281	10330
23281	40722
23281	84301
23282	23282
23283	23283
23283	80155
23283	85323
23284	23284
23289	23289
23292	23292
23293	23293
23294	23294
23297	23297
23298	23298
23301	23301
23305	23305
23309	23309
23310	23310
23310	21049
23310	30252
23310	41720
23310	58965
23310	73842
23311	23311
23313	23313
23314	23314
23316	23316
23318	23318
23318	19186
23321	23321
23321	34396
23322	23322
23325	23325
23325	5328
23326	23326
23326	9490
24556	24556
24557	24557
24560	24560
24564	24564
24566	24566
24567	24567
24567	20999
24567	67661
24567	26234
24569	24569
24570	24570
24571	24571
24572	24572
24572	15588
24572	21361
24572	39771
24572	73905
24572	20259
24572	20896
24572	55989
24574	24574
24574	40918
24574	67006
24577	24577
24579	24579
24580	24580
24583	24583
24585	24585
24588	24588
24589	24589
24590	24590
24591	24591
24594	24594
24595	24595
24596	24596
24596	80688
24596	65760
24598	24598
24599	24599
24599	6905
24599	22382
24599	54967
24599	56237
24599	58457
24599	60637
24599	68380
24599	80927
24600	24600
24603	24603
24603	35518
24603	59244
24606	24606
24608	24608
24608	64921
24609	24609
24610	24610
24615	24615
24617	24617
24618	24618
24619	24619
24620	24620
24621	24621
24622	24622
24624	24624
24626	24626
24627	24627
24629	24629
24633	24633
24634	24634
24636	24636
24637	24637
24637	3013
24637	23971
24637	69484
24638	24638
24641	24641
24641	33062
24641	57431
24642	24642
24643	24643
24644	24644
24647	24647
24647	5278
24648	24648
24652	24652
24654	24654
24657	24657
24659	24659
24661	24661
24664	24664
24665	24665
24667	24667
24668	24668
24669	24669
24671	24671
24672	24672
24674	24674
26052	26052
26053	26053
26054	26054
26055	26055
26056	26056
26057	26057
26058	26058
26059	26059
26061	26061
26067	26067
26068	26068
26069	26069
26070	26070
26070	13020
26070	15111
26071	26071
26073	26073
26074	26074
26075	26075
26083	26083
26088	26088
26091	26091
26092	26092
26094	26094
26096	26096
26097	26097
26099	26099
26100	26100
26102	26102
26102	4654
26104	26104
26105	26105
26107	26107
26108	26108
26111	26111
26112	26112
26113	26113
26116	26116
26116	42192
26116	70056
26116	84158
26123	26123
26125	26125
26126	26126
26127	26127
26131	26131
26133	26133
26134	26134
26138	26138
26139	26139
26140	26140
26144	26144
26145	26145
26146	26146
26147	26147
26150	26150
26151	26151
26152	26152
26153	26153
26155	26155
26156	26156
26157	26157
26158	26158
26159	26159
26159	19347
26160	26160
26162	26162
26163	26163
26164	26164
26165	26165
26168	26168
26168	5218
26172	26172
26173	26173
26174	26174
26175	26175
27323	27323
27324	27324
27326	27326
27327	27327
27328	27328
27329	27329
27331	27331
27334	27334
27336	27336
27337	27337
27337	25194
27338	27338
27339	27339
27341	27341
27342	27342
27342	27543
27342	72276
27342	73120
27346	27346
27346	24059
27347	27347
27350	27350
27351	27351
27352	27352
27354	27354
27355	27355
27356	27356
27357	27357
27357	75170
27357	83766
27362	27362
27363	27363
27365	27365
27369	27369
27371	27371
27373	27373
27375	27375
27376	27376
27379	27379
27382	27382
27382	32579
27383	27383
27385	27385
27389	27389
27390	27390
27391	27391
27392	27392
27393	27393
27394	27394
27394	2778
27397	27397
27400	27400
27401	27401
27402	27402
27402	644
27404	27404
27405	27405
27406	27406
27410	27410
27413	27413
27415	27415
27417	27417
27420	27420
27422	27422
27423	27423
27424	27424
27427	27427
27427	33139
27427	47467
27427	83557
27429	27429
27436	27436
27438	27438
27439	27439
27440	27440
27441	27441
27441	25014
27449	27449
27452	27452
27453	27453
28080	28080
28081	28081
28086	28086
28088	28088
28089	28089
28090	28090
28091	28091
28093	28093
28096	28096
28096	2107
28098	28098
28099	28099
28101	28101
28103	28103
28104	28104
28105	28105
28107	28107
28109	28109
28109	25743
28112	28112
28113	28113
28115	28115
28117	28117
28119	28119
28121	28121
28122	28122
28124	28124
28125	28125
28126	28126
28127	28127
28129	28129
28129	36371
28130	28130
28131	28131
28132	28132
28133	28133
28134	28134
28134	55811
28134	82733
28136	28136
28137	28137
28141	28141
28141	5282
28141	37638
28145	28145
28148	28148
28149	28149
28151	28151
28152	28152
28153	28153
28153	53653
28156	28156
28157	28157
28158	28158
28161	28161
28162	28162
28164	28164
28165	28165
28166	28166
28166	29631
28167	28167
28169	28169
28173	28173
28174	28174
28175	28175
28176	28176
28177	28177
28178	28178
28180	28180
28182	28182
28187	28187
28188	28188
28188	46272
28188	71741
28189	28189
28191	28191
28197	28197
28200	28200
28204	28204
28206	28206
28331	28331
28332	28332
28333	28333
28336	28336
28337	28337
28344	28344
28348	28348
28350	28350
28351	28351
28352	28352
28356	28356
28358	28358
28359	28359
28362	28362
28363	28363
28364	28364
28368	28368
28371	28371
28372	28372
28373	28373
28374	28374
28378	28378
28378	4844
28379	28379
28383	28383
28384	28384
28389	28389
28395	28395
28396	28396
28397	28397
28397	54910
28399	28399
28400	28400
28401	28401
28401	3870
28403	28403
28404	28404
28406	28406
28407	28407
28408	28408
28408	18700
28408	20380
28409	28409
28410	28410
28411	28411
28413	28413
28415	28415
28416	28416
28416	33444
28416	5980
28416	20573
28416	10024
28416	1448
28418	28418
28419	28419
28421	28421
28422	28422
28425	28425
28428	28428
28429	28429
28429	9563
28429	78242
28429	82467
28430	28430
28431	28431
28433	28433
28437	28437
28439	28439
28439	46750
28439	57907
28439	76821
28441	28441
28442	28442
28445	28445
28446	28446
28447	28447
28451	28451
28452	28452
28453	28453
28454	28454
28455	28455
28455	58879
28455	24726
28457	28457
30107	30107
30108	30108
30108	9330
30110	30110
30111	30111
30112	30112
30115	30115
30117	30117
30123	30123
30124	30124
30125	30125
30126	30126
30127	30127
30130	30130
30132	30132
30133	30133
30133	30639
30135	30135
30143	30143
30144	30144
30145	30145
30145	69031
30146	30146
30146	19571
30146	4023
30146	36995
30147	30147
30148	30148
30149	30149
30150	30150
30151	30151
30152	30152
30153	30153
30156	30156
30158	30158
30163	30163
30163	37152
30163	56310
30164	30164
30164	19825
30164	29020
30164	41328
30164	59166
30165	30165
30167	30167
30168	30168
30170	30170
30173	30173
30174	30174
30176	30176
30179	30179
30179	21157
30183	30183
30187	30187
30189	30189
30190	30190
30191	30191
30192	30192
30195	30195
30196	30196
30201	30201
30203	30203
30207	30207
30209	30209
30211	30211
30213	30213
30215	30215
30217	30217
30218	30218
30219	30219
30220	30220
30224	30224
30228	30228
30228	13158
30230	30230
30231	30231
30232	30232
30233	30233
30235	30235
30236	30236
31243	31243
31246	31246
31250	31250
31252	31252
31253	31253
31256	31256
31257	31257
31261	31261
31261	67390
31263	31263
31265	31265
31266	31266
31267	31267
31267	7436
31267	14913
31267	84379
31268	31268
31270	31270
31271	31271
31273	31273
31275	31275
31275	17912
31277	31277
31278	31278
31279	31279
31280	31280
31283	31283
31285	31285
31293	31293
31293	62032
31297	31297
31298	31298
31298	50517
31299	31299
31300	31300
31301	31301
31302	31302
31303	31303
31304	31304
31309	31309
31311	31311
31313	31313
31316	31316
31317	31317
31318	31318
31322	31322
31322	17707
31323	31323
31326	31326
31328	31328
31330	31330
31334	31334
31338	31338
31339	31339
31339	13212
31339	40432
31342	31342
31343	31343
31344	31344
31346	31346
31347	31347
31352	31352
31352	19563
31352	36519
31352	40444
31355	31355
31355	29103
31355	12555
31355	41925
31355	3118
31355	19124
31355	28879
31355	40365
31355	43851
31355	53298
31355	56122
31355	61157
31355	73656
31355	82093
31358	31358
31359	31359
31361	31361
31363	31363
31366	31366
31368	31368
31370	31370
31372	31372
31374	31374
31374	82346
31375	31375
33016	33016
33017	33017
33023	33023
33025	33025
33026	33026
33027	33027
33029	33029
33030	33030
33031	33031
33035	33035
33038	33038
33038	33991
33040	33040
33041	33041
33042	33042
33044	33044
33045	33045
33046	33046
33051	33051
33056	33056
33057	33057
33060	33060
33067	33067
33068	33068
33069	33069
33071	33071
33072	33072
33073	33073
33075	33075
33076	33076
33077	33077
33077	13648
33078	33078
33078	12193
33079	33079
33081	33081
33082	33082
33083	33083
33084	33084
33085	33085
33087	33087
33092	33092
33096	33096
33099	33099
33101	33101
33103	33103
33104	33104
33105	33105
33106	33106
33108	33108
33109	33109
33110	33110
33111	33111
33114	33114
33115	33115
33117	33117
33120	33120
33121	33121
33122	33122
33125	33125
33125	1503
33126	33126
33127	33127
33129	33129
33129	12617
33129	21694
33130	33130
33131	33131
33133	33133
33134	33134
35545	35545
35546	35546
35550	35550
35552	35552
35552	17275
35552	60468
35554	35554
35555	35555
35557	35557
35558	35558
35560	35560
35560	46132
35561	35561
35562	35562
35562	73669
35563	35563
35564	35564
35571	35571
35572	35572
35574	35574
35579	35579
35581	35581
35582	35582
35582	32726
35583	35583
35586	35586
35587	35587
35587	2571
35588	35588
35590	35590
35590	62985
35590	22388
35590	36568
35590	50257
35590	62727
35594	35594
35595	35595
35596	35596
35597	35597
35598	35598
35600	35600
35601	35601
35603	35603
35606	35606
35607	35607
35607	21575
35607	55678
35608	35608
35608	26010
35609	35609
35609	23657
35612	35612
35612	44414
35614	35614
35616	35616
35617	35617
35619	35619
35622	35622
35628	35628
35630	35630
35630	9176
35630	36101
35630	64720
35630	13856
35630	37825
35630	84246
35631	35631
35632	35632
35633	35633
35634	35634
35635	35635
35635	35536
35639	35639
35642	35642
35645	35645
35646	35646
35647	35647
35649	35649
35650	35650
35650	69599
35651	35651
35654	35654
35655	35655
35658	35658
35660	35660
35661	35661
35664	35664
35665	35665
35665	1346
35665	65995
35666	35666
35669	35669
35670	35670
36688	36688
36689	36689
36690	36690
36693	36693
36694	36694
36694	34753
36697	36697
36697	32206
36699	36699
36701	36701
36704	36704
36706	36706
36707	36707
36707	17608
36708	36708
36709	36709
36710	36710
36711	36711
36711	82132
36713	36713
36713	13232
36713	48976
36713	53986
36716	36716
36717	36717
36721	36721
36724	36724
36726	36726
36727	36727
36728	36728
36729	36729
36731	36731
36733	36733
36733	76129
36734	36734
36735	36735
36736	36736
36736	21717
36737	36737
36738	36738
36739	36739
36740	36740
36742	36742
36745	36745
36748	36748
36750	36750
36751	36751
36753	36753
36754	36754
36756	36756
36757	36757
36757	20960
36760	36760
36763	36763
36766	36766
36767	36767
36770	36770
36771	36771
36772	36772
36775	36775
36776	36776
36778	36778
36778	29580
36780	36780
36781	36781
36785	36785
36786	36786
36787	36787
36787	26468
36789	36789
36790	36790
36792	36792
36793	36793
36794	36794
36794	14551
36797	36797
36798	36798
36800	36800
36803	36803
36804	36804
36805	36805
36806	36806
40718	40718
40721	40721
40723	40723
40724	40724
40725	40725
40726	40726
40728	40728
40730	40730
40731	40731
40731	2718
40732	40732
40733	40733
40735	40735
40736	40736
40740	40740
40741	40741
40749	40749
40752	40752
40753	40753
40754	40754
40756	40756
40758	40758
40759	40759
40760	40760
40761	40761
40762	40762
40764	40764
40765	40765
40766	40766
40768	40768
40770	40770
40772	40772
40773	40773
40774	40774
40775	40775
40777	40777
40780	40780
40781	40781
40782	40782
40782	57369
40783	40783
40784	40784
40790	40790
40790	34854
40792	40792
40796	40796
40798	40798
40798	13070
40800	40800
40802	40802
40802	35979
40804	40804
40805	40805
40806	40806
40807	40807
40808	40808
40809	40809
40812	40812
40813	40813
40814	40814
40817	40817
40820	40820
40822	40822
40827	40827
40831	40831
40832	40832
40834	40834
40835	40835
40835	16380
40835	24670
40835	39070
40835	41245
40835	41404
40835	60754
40837	40837
40838	40838
40839	40839
40839	15574
40840	40840
40840	54959
40840	84778
40842	40842
40844	40844
41250	41250
41251	41251
41253	41253
41254	41254
41256	41256
41257	41257
41258	41258
41261	41261
41262	41262
41270	41270
41275	41275
41277	41277
41278	41278
41280	41280
41281	41281
41283	41283
41284	41284
41285	41285
41285	6258
41285	73068
41288	41288
41289	41289
41290	41290
41290	5051
41290	8357
41290	38016
41290	50979
41290	53038
41290	65122
41290	66203
41291	41291
41293	41293
41293	22129
41293	29772
41296	41296
41298	41298
41300	41300
41301	41301
41301	76470
41301	3484
41301	26536
41303	41303
41304	41304
41305	41305
41305	4828
41305	43391
41305	65887
41305	78862
41308	41308
41310	41310
41312	41312
41314	41314
41316	41316
41318	41318
41320	41320
41320	75462
41321	41321
41325	41325
41326	41326
41329	41329
41331	41331
41331	75295
41331	75841
41332	41332
41335	41335
41336	41336
41338	41338
41338	30787
41338	78900
41339	41339
41340	41340
41341	41341
41342	41342
41344	41344
41344	45363
41344	71655
41345	41345
41347	41347
41348	41348
41351	41351
41353	41353
41353	25791
41354	41354
41355	41355
41356	41356
41358	41358
41359	41359
41360	41360
41362	41362
41364	41364
41366	41366
41367	41367
41368	41368
41369	41369
41371	41371
42135	42135
42136	42136
42137	42137
42138	42138
42140	42140
42141	42141
42143	42143
42144	42144
42145	42145
42146	42146
42147	42147
42148	42148
42149	42149
42150	42150
42151	42151
42152	42152
42154	42154
42155	42155
42155	24684
42156	42156
42159	42159
42159	23576
42159	49752
42159	62576
42159	67607
42160	42160
42161	42161
42161	18965
42163	42163
42164	42164
42165	42165
42166	42166
42171	42171
42173	42173
42174	42174
42176	42176
42177	42177
42178	42178
42178	33093
42182	42182
42186	42186
42188	42188
42189	42189
42190	42190
42191	42191
42193	42193
42194	42194
42195	42195
42195	81600
42196	42196
42197	42197
42200	42200
42201	42201
42202	42202
42204	42204
42205	42205
42205	1660
42206	42206
42207	42207
42208	42208
42209	42209
42209	18252
42216	42216
42218	42218
42219	42219
42220	42220
42224	42224
42225	42225
42227	42227
42228	42228
42229	42229
42230	42230
42232	42232
42233	42233
42235	42235
42237	42237
42238	42238
42239	42239
42242	42242
42244	42244
42244	35224
42244	46960
42244	65146
42245	42245
42246	42246
42247	42247
42248	42248
42249	42249
42250	42250
42251	42251
42253	42253
42254	42254
42255	42255
46736	46736
46738	46738
46738	8665
46741	46741
46743	46743
46753	46753
46754	46754
46756	46756
46757	46757
46758	46758
46759	46759
46761	46761
46763	46763
46768	46768
46769	46769
46772	46772
46773	46773
46774	46774
46778	46778
46778	3961
46778	30595
46779	46779
46781	46781
46783	46783
46784	46784
46787	46787
46788	46788
46789	46789
46791	46791
46793	46793
46795	46795
46796	46796
46797	46797
46799	46799
46800	46800
46801	46801
46803	46803
46805	46805
46806	46806
46807	46807
46808	46808
46809	46809
46810	46810
46811	46811
46815	46815
46816	46816
46818	46818
46819	46819
46820	46820
46821	46821
46823	46823
46824	46824
46826	46826
46827	46827
46829	46829
46830	46830
46831	46831
46834	46834
46835	46835
46845	46845
46846	46846
46847	46847
46848	46848
46850	46850
46853	46853
46854	46854
46855	46855
46855	46551
46855	40615
46855	69129
46855	41181
46855	57168
46855	72789
46857	46857
46860	46860
47872	47872
47872	36933
47872	58443
47872	58789
47873	47873
47874	47874
47875	47875
47875	30352
47876	47876
47877	47877
47878	47878
47878	43313
47879	47879
47880	47880
47884	47884
47885	47885
47886	47886
47888	47888
47889	47889
47890	47890
47895	47895
47896	47896
47898	47898
47900	47900
47902	47902
47904	47904
47904	24563
47906	47906
47909	47909
47911	47911
47911	32444
47911	45884
47913	47913
47914	47914
47917	47917
47917	40185
47918	47918
66318	66318
66319	66319
66320	66320
66321	66321
66325	66325
66326	66326
66327	66327
66330	66330
66331	66331
66331	31768
66331	42128
66333	66333
66336	66336
66338	66338
66339	66339
66339	38293
66339	51637
66339	81058
66343	66343
66346	66346
66347	66347
66350	66350
66351	66351
66357	66357
66359	66359
66879	66879
66881	66881
66883	66883
66884	66884
66887	66887
66888	66888
66888	26745
66889	66889
66890	66890
66890	12678
66892	66892
66893	66893
66894	66894
66895	66895
66896	66896
66900	66900
66901	66901
66902	66902
66906	66906
66911	66911
66914	66914
66914	41783
66916	66916
66918	66918
66918	77551
66920	66920
66922	66922
66928	66928
66931	66931
66933	66933
66936	66936
66937	66937
66941	66941
66943	66943
66945	66945
66948	66948
66952	66952
66954	66954
66955	66955
66956	66956
66958	66958
66960	66960
66960	61959
66961	66961
66963	66963
66964	66964
66965	66965
66965	31472
66965	41468
66965	51503
66965	80323
66967	66967
66968	66968
66968	12291
66969	66969
66969	29306
66969	29348
66970	66970
66972	66972
66973	66973
66975	66975
66978	66978
66981	66981
66983	66983
66984	66984
66985	66985
66987	66987
66987	20795
66988	66988
66988	86159
66990	66990
66990	85410
66991	66991
66991	22840
66991	23645
66992	66992
66995	66995
66995	16292
66995	81961
66995	82513
66995	85879
66995	66869
66997	66997
67000	67000
67001	67001
69870	69870
69871	69871
69872	69872
69875	69875
69876	69876
69879	69879
69880	69880
69881	69881
69882	69882
69883	69883
69890	69890
69891	69891
69891	48346
69891	4352
69891	30182
69896	69896
69897	69897
69901	69901
69902	69902
69903	69903
69905	69905
69909	69909
69911	69911
69913	69913
69914	69914
69915	69915
69917	69917
69919	69919
69921	69921
69922	69922
69925	69925
69927	69927
69927	22734
69928	69928
69930	69930
69931	69931
69933	69933
69935	69935
69935	51440
69935	44579
69935	73055
69938	69938
69942	69942
69945	69945
69946	69946
69946	58403
69946	49982
69946	26589
69947	69947
69948	69948
69949	69949
69951	69951
69952	69952
69953	69953
69953	6875
69955	69955
69956	69956
69957	69957
69959	69959
69962	69962
69965	69965
69966	69966
69966	21067
69966	55542
69967	69967
69969	69969
69970	69970
69971	69971
69972	69972
69974	69974
69977	69977
69978	69978
69981	69981
69982	69982
69987	69987
69987	61361
69989	69989
69993	69993
69993	303
69993	439
69993	17264
69993	1234
69993	2780
69993	14584
69993	21832
69993	56884
69993	80009
69993	56129
69993	77052
69993	33856
69993	85701
69994	69994
69995	69995
69998	69998
69999	69999
70000	70000
70006	70006
70006	14359
70006	25581
70765	70765
70766	70766
70767	70767
70768	70768
70769	70769
70770	70770
70771	70771
70772	70772
70773	70773
70773	59634
70775	70775
70776	70776
70776	20693
70776	28392
70777	70777
70777	15287
70778	70778
70779	70779
70780	70780
70781	70781
70782	70782
70785	70785
70786	70786
70789	70789
70792	70792
70795	70795
70797	70797
70802	70802
70802	52065
70808	70808
70810	70810
70811	70811
70811	64284
70816	70816
70818	70818
70818	78222
70819	70819
70820	70820
70821	70821
70822	70822
70823	70823
70824	70824
70825	70825
70826	70826
70827	70827
70827	59373
70830	70830
70831	70831
70831	20540
70831	22870
70832	70832
70834	70834
70835	70835
70835	9232
70835	59139
70838	70838
70838	1599
70838	5383
70838	8097
70838	1925
70838	31595
70838	7464
70838	25120
70838	66908
70838	56002
70838	68954
70838	76705
70838	58970
70838	24775
70840	70840
70842	70842
70842	57607
70843	70843
70846	70846
70847	70847
70848	70848
70848	48456
70850	70850
70852	70852
70852	22982
70852	23762
70852	66219
70852	76546
70852	81014
70852	72798
70852	47308
70852	82541
70856	70856
70856	47576
70856	61163
70856	85964
70860	70860
70862	70862
70865	70865
70866	70866
70866	57270
70867	70867
70868	70868
70869	70869
70869	44578
70870	70870
70872	70872
70876	70876
70876	568
70876	24432
70876	29384
70876	39918
70877	70877
70880	70880
70882	70882
74669	74669
74671	74671
74671	997
74673	74673
74674	74674
74676	74676
74678	74678
74679	74679
74680	74680
74683	74683
74685	74685
74687	74687
74688	74688
74688	34857
74689	74689
74689	42876
74691	74691
74691	28510
74692	74692
74695	74695
74696	74696
74698	74698
74701	74701
74703	74703
74704	74704
74704	52973
74705	74705
74705	65443
74706	74706
74707	74707
74708	74708
74710	74710
74710	13511
74710	19058
74710	9630
74710	26161
74710	10950
74710	61957
74710	84481
74711	74711
74713	74713
74715	74715
74717	74717
74720	74720
74721	74721
74724	74724
74725	74725
74726	74726
74726	55765
74727	74727
74728	74728
74730	74730
74732	74732
74732	79729
74732	25219
74732	19872
74733	74733
74736	74736
74737	74737
74738	74738
74739	74739
74739	59026
74739	54758
74739	81970
74740	74740
74743	74743
74743	66684
74745	74745
74749	74749
74750	74750
74751	74751
74752	74752
74753	74753
74754	74754
74755	74755
74755	12496
74759	74759
74761	74761
74762	74762
74762	73044
74763	74763
74764	74764
74765	74765
74767	74767
74768	74768
74771	74771
74772	74772
74773	74773
74774	74774
74776	74776
74778	74778
74780	74780
74781	74781
74781	12902
74782	74782
75522	75522
75522	51308
75522	45156
75525	75525
75527	75527
75528	75528
75530	75530
75534	75534
75535	75535
75536	75536
75538	75538
75538	34509
75540	75540
75540	38066
75541	75541
75542	75542
75543	75543
75544	75544
75545	75545
75547	75547
75548	75548
75550	75550
75551	75551
75553	75553
75555	75555
75557	75557
75558	75558
75560	75560
75561	75561
75562	75562
75566	75566
75567	75567
75567	25445
75567	40649
75567	54196
75567	56022
75567	61626
75567	63117
75567	68864
75567	74397
75569	75569
75569	1490
75570	75570
75571	75571
75572	75572
75574	75574
75575	75575
75579	75579
75579	10617
75579	74395
75580	75580
75581	75581
75584	75584
75585	75585
75587	75587
75588	75588
75589	75589
75590	75590
75590	39389
75593	75593
75597	75597
75598	75598
75599	75599
75600	75600
75600	17883
75601	75601
75606	75606
75608	75608
75611	75611
75612	75612
75613	75613
75615	75615
75616	75616
75617	75617
75618	75618
75619	75619
75620	75620
75621	75621
75624	75624
75624	14109
75626	75626
75627	75627
75628	75628
75629	75629
75631	75631
75631	29377
75633	75633
75634	75634
75635	75635
75637	75637
75637	2995
75637	11805
75637	29204
75637	33028
75637	52142
75637	83174
75638	75638
75638	14061
75638	64080
75639	75639
75640	75640
75640	74275
75642	75642
75644	75644
75647	75647
75650	75650
75650	72662
76788	76788
76790	76790
76791	76791
76792	76792
76792	32536
76793	76793
76794	76794
76796	76796
76800	76800
76801	76801
76804	76804
76810	76810
76811	76811
76812	76812
76814	76814
76815	76815
76817	76817
76819	76819
76820	76820
76822	76822
76823	76823
76824	76824
76825	76825
76829	76829
76831	76831
76832	76832
76835	76835
76836	76836
76838	76838
76839	76839
76842	76842
